DATA,CMV,ESTOQUE_VALOR,ESTOQUE_QTDE,VENDA_VALOR,VENDA_QTDE,MARGEM_FINAL,VENDA_LIQUIDA_FINAL,PRODUTO,LOJA
2022-09-11,"0,0","698,1","34,0","0,0","0,0","0,0","0,0",3146190,44
2022-09-11,"0,0","743,49","34,0","0,0","0,0","0,0","0,0",3146190,40
2022-09-11,"0,0","735,59","34,0","0,0","0,0","0,0","0,0",3146190,47
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,25
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,7
2022-09-11,"0,0","220,35","33,0","0,0","0,0","0,0","0,0",3110774,89
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,71
2022-09-11,"0,0","660,99","33,0","0,0","0,0","0,0","0,0",3146190,89
2022-09-11,"0,0","688,9","33,0","0,0","0,0","0,0","0,0",3146190,25
2022-09-11,"0,0","714,04","33,0","0,0","0,0","0,0","0,0",3146190,8
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,62
2022-09-11,"0,0","736,4399999999999","33,0","0,0","0,0","0,0","0,0",3146190,82
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,39
2022-09-11,"0,0","82,33","31,0","0,0","0,0","0,0","0,0",3093791,38
2022-09-11,"0,0","668,54","31,0","0,0","0,0","0,0","0,0",3146190,48
2022-09-11,"0,0","92,83","36,0","0,0","0,0","0,0","0,0",3093791,74
2022-09-11,"0,0","73,42999999999999","36,0","0,0","0,0","0,0","0,0",3093791,110
2022-09-11,"0,0","1305,16","36,0","0,0","0,0","0,0","0,0",1024082,16
2022-09-11,"0,0","791,01","36,0","0,0","0,0","0,0","0,0",3146190,3
2022-09-11,"0,0","680,53","36,0","0,0","0,0","0,0","0,0",3146190,11
2022-09-11,"0,0","-3,86","-2,0","0,0","0,0","0,0","0,0",3093791,95
2022-09-11,"0,0","82,72","32,0","0,0","0,0","0,0","0,0",3093791,52
2022-09-11,"0,0","600,3","32,0","0,0","0,0","0,0","0,0",3146190,22
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,60
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,46
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,61
2022-09-11,"0,0","191,57","1,0","0,0","0,0","0,0","0,0",3140877,31
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,2
2022-09-11,"0,0","191,57999999999998","1,0","0,0","0,0","0,0","0,0",3140877,19
2022-09-11,"0,0","629,39","29,0","0,0","0,0","0,0","0,0",3146190,5
2022-09-11,"0,0","343,59","29,0","0,0","0,0","0,0","0,0",2998526,4
2022-09-11,"0,0","491,4","29,0","0,0","0,0","0,0","0,0",3146190,95
2022-09-11,"0,0","323,74","25,0","0,0","0,0","0,0","0,0",1025172,5
2022-09-11,"0,0","1054,7800000000002","28,0","0,0","0,0","0,0","0,0",1024082,25
2022-09-11,"0,0","590,9","28,0","0,0","0,0","0,0","0,0",3146190,1
2022-09-11,"0,0","568,47","28,0","0,0","0,0","0,0","0,0",3146190,93
2022-09-11,"0,0","609,15","28,0","0,0","0,0","0,0","0,0",3146190,61
2022-09-11,"0,0","516,14","28,0","0,0","0,0","0,0","0,0",3146190,23
2022-09-11,"0,0","603,91","28,0","0,0","0,0","0,0","0,0",3146190,28
2022-09-11,"0,0","161,57","6,0","0,0","0,0","0,0","0,0",3115591,14
2022-09-11,"0,0","227,19","6,0","0,0","0,0","0,0","0,0",3133776,46
2022-09-11,"0,0","70,46","27,0","0,0","0,0","0,0","0,0",3093791,57
2022-09-11,"0,0","55,84","27,0","0,0","0,0","0,0","0,0",3093791,91
2022-09-11,"0,0","71,64999999999999","27,0","0,0","0,0","0,0","0,0",3093791,104
2022-09-11,"0,0","582,45","27,0","0,0","0,0","0,0","0,0",3146190,42
2022-09-11,"0,0","292,24","6,0","0,0","0,0","0,0","0,0",3133776,2
2022-09-11,"0,0","303,2","6,0","0,0","0,0","0,0","0,0",3133776,52
2022-09-11,"0,0","301,13","6,0","0,0","0,0","0,0","0,0",3133776,48
2022-09-11,"0,0","279,88","6,0","0,0","0,0","0,0","0,0",3133776,44
2022-09-11,"0,0","306,49","6,0","0,0","0,0","0,0","0,0",3133776,53
2022-09-11,"0,0","530,6899999999999","6,0","0,0","0,0","0,0","0,0",2939543,24
2022-09-11,"0,0","521,79","6,0","0,0","0,0","0,0","0,0",2939543,87
2022-09-11,"0,0","48,400000000000006","6,0","0,0","0,0","0,0","0,0",3114244,57
2022-09-11,"0,0","42,68","6,0","0,0","0,0","0,0","0,0",3114244,82
2022-09-11,"0,0","590,36","27,0","0,0","0,0","0,0","0,0",3146190,14
2022-09-11,"0,0","509,81","27,0","0,0","0,0","0,0","0,0",3146190,60
2022-09-11,"0,0","585,59","27,0","0,0","0,0","0,0","0,0",3146190,37
2022-09-11,"0,0","77,85","30,0","0,0","0,0","0,0","0,0",3093791,40
2022-09-11,"0,0","69,75999999999999","30,0","0,0","0,0","0,0","0,0",3093791,109
2022-09-11,"0,0","80,35","30,0","0,0","0,0","0,0","0,0",3093791,41
2022-09-11,"0,0","625,24","30,0","0,0","0,0","0,0","0,0",3146190,9
2022-09-11,"0,0","557,54","30,0","0,0","0,0","0,0","0,0",3146190,68
2022-09-11,"0,0","567,63","30,0","0,0","0,0","0,0","0,0",3146190,39
2022-09-11,"0,0","666,09","30,0","0,0","0,0","0,0","0,0",3146190,31
2022-09-11,"0,0","558,42","30,0","0,0","0,0","0,0","0,0",3146190,36
2022-09-11,"0,0","127,31","30,0","0,0","0,0","0,0","0,0",1027820,9
2022-09-11,"0,0","521,62","25,0","0,0","0,0","0,0","0,0",3146190,7
2022-09-11,"0,0","465,25","25,0","0,0","0,0","0,0","0,0",3146190,59
2022-09-11,"0,0","107,5","25,0","0,0","0,0","0,0","0,0",1027820,7
2022-09-11,"0,0","65,45","25,0","0,0","0,0","0,0","0,0",3093791,47
2022-09-11,"0,0","66,96","25,0","0,0","0,0","0,0","0,0",3093791,86
2022-09-11,"0,0","65,42","25,0","0,0","0,0","0,0","0,0",3093791,75
2022-09-11,"0,0","67,8","26,0","0,0","0,0","0,0","0,0",3093791,12
2022-09-11,"0,0","53,42","26,0","0,0","0,0","0,0","0,0",3093791,55
2022-09-11,"0,0","68,24","26,0","0,0","0,0","0,0","0,0",3093791,87
2022-09-11,"0,0","560,13","26,0","0,0","0,0","0,0","0,0",3146190,13
2022-09-11,"0,0","479,44","26,0","0,0","0,0","0,0","0,0",3146190,20
2022-09-11,"0,0","547,21","26,0","0,0","0,0","0,0","0,0",3146190,19
2022-09-11,"0,0","287,68","6,0","0,0","0,0","0,0","0,0",3144860,44
2022-09-11,"0,0","303,85","6,0","0,0","0,0","0,0","0,0",3144860,60
2022-09-11,"0,0","287,68","6,0","0,0","0,0","0,0","0,0",3144860,52
2022-09-11,"0,0","13,100000000000001","1,0","0,0","0,0","0,0","0,0",1026534,28
2022-09-11,"0,0","20,95","1,0","0,0","0,0","0,0","0,0",3111199,115
2022-09-11,"0,0","9,16","1,0","0,0","0,0","0,0","0,0",3127312,89
2022-09-11,"0,0","9,16","1,0","0,0","0,0","0,0","0,0",3127312,81
2022-09-11,"0,0","9,16","1,0","0,0","0,0","0,0","0,0",3127312,40
2022-09-11,"0,0","9,469999999999999","1,0","0,0","0,0","0,0","0,0",3127312,93
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,6
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,101
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,45
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,5
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,93
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,59
2022-09-11,"0,0","138,76","9,0","0,0","0,0","0,0","0,0",3138765,40
2022-09-11,"0,0","151,6","9,0","0,0","0,0","0,0","0,0",3138765,47
2022-09-11,"0,0","138,76","9,0","0,0","0,0","0,0","0,0",3138765,5
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,22
2022-09-11,"0,0","158,09","1,0","0,0","0,0","0,0","0,0",3104428,98
2022-09-11,"0,0","159,76999999999998","1,0","0,0","0,0","0,0","0,0",3104428,57
2022-09-11,"0,0","157,79999999999998","1,0","0,0","0,0","0,0","0,0",3104428,6
2022-09-11,"0,0","160,22","1,0","0,0","0,0","0,0","0,0",3104428,48
2022-09-11,"0,0","275,61","6,0","0,0","0,0","0,0","0,0",3142320,84
2022-09-11,"0,0","153,10999999999999","1,0","0,0","0,0","0,0","0,0",3104428,18
2022-09-11,"0,0","241,32999999999998","6,0","0,0","0,0","0,0","0,0",3142320,49
2022-09-11,"0,0","241,32999999999998","6,0","0,0","0,0","0,0","0,0",3142320,47
2022-09-11,"0,0","255,98","6,0","0,0","0,0","0,0","0,0",3142320,66
2022-09-11,"0,0","138,76","9,0","0,0","0,0","0,0","0,0",3138765,103
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,60
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,46
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,41
2022-09-11,"0,0","241,32999999999998","6,0","0,0","0,0","0,0","0,0",3142320,99
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,82
2022-09-11,"0,0","256,97","6,0","0,0","0,0","0,0","0,0",3142320,87
2022-09-11,"0,0","256,97","6,0","0,0","0,0","0,0","0,0",3142320,54
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,67
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,36
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,91
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,23
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,29
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,116
2022-09-11,"0,0","13,419999999999998","1,0","0,0","0,0","0,0","0,0",1032200,19
2022-09-11,"0,0","150,82999999999998","1,0","0,0","0,0","0,0","0,0",3104428,107
2022-09-11,"0,0","179,92","1,0","0,0","0,0","0,0","0,0",3104428,1
2022-09-11,"0,0","124,75","1,0","0,0","0,0","0,0","0,0",3104428,84
2022-09-11,"0,0","124,75","1,0","0,0","0,0","0,0","0,0",3104428,13
2022-09-11,"0,0","121,11999999999999","6,0","0,0","0,0","0,0","0,0",3118385,10
2022-09-11,"0,0","151,28","1,0","0,0","0,0","0,0","0,0",3104428,80
2022-09-11,"0,0","146,51","1,0","0,0","0,0","0,0","0,0",3104428,62
2022-09-11,"0,0","233,76999999999998","16,0","0,0","0,0","0,0","0,0",3137710,47
2022-09-11,"0,0","268,24","16,0","0,0","0,0","0,0","0,0",3094255,87
2022-09-11,"0,0","146,57999999999998","9,0","0,0","0,0","0,0","0,0",3138765,11
2022-09-11,"0,0","144,39","9,0","0,0","0,0","0,0","0,0",3138765,99
2022-09-11,"0,0","86,14","1,0","0,0","0,0","0,0","0,0",3104428,100
2022-09-11,"0,0","438,68","6,0","0,0","0,0","0,0","0,0",3125797,35
2022-09-11,"0,0","439,48","6,0","0,0","0,0","0,0","0,0",3125797,81
2022-09-11,"0,0","437,55","6,0","0,0","0,0","0,0","0,0",3125797,88
2022-09-11,"0,0","430,1","6,0","0,0","0,0","0,0","0,0",3125797,5
2022-09-11,"0,0","330,15","6,0","0,0","0,0","0,0","0,0",3125797,97
2022-09-11,"0,0","86,14","1,0","0,0","0,0","0,0","0,0",3104428,11
2022-09-11,"0,0","139,91","1,0","0,0","0,0","0,0","0,0",3104428,22
2022-09-11,"0,0","444,07","6,0","0,0","0,0","0,0","0,0",3125797,90
2022-09-11,"0,0","448,7","6,0","0,0","0,0","0,0","0,0",3125797,41
2022-09-11,"0,0","319,02","6,0","0,0","0,0","0,0","0,0",3125797,67
2022-09-11,"0,0","430,43","6,0","0,0","0,0","0,0","0,0",3125797,63
2022-09-11,"0,0","415,4","6,0","0,0","0,0","0,0","0,0",3125797,99
2022-09-11,"0,0","110,33999999999999","1,0","0,0","0,0","0,0","0,0",3104428,112
2022-09-11,"0,0","124,53","1,0","0,0","0,0","0,0","0,0",3104428,60
2022-09-11,"0,0","6,25","6,0","0,0","0,0","0,0","0,0",1026626,96
2022-09-11,"0,0","11,600000000000001","1,0","0,0","0,0","0,0","0,0",1024570,103
2022-09-11,"0,0","32,58","2,0","0,0","0,0","0,0","0,0",3082815,16
2022-09-11,"0,0","148,91","1,0","0,0","0,0","0,0","0,0",3104428,56
2022-09-11,"0,0","85,14999999999999","6,0","0,0","0,0","0,0","0,0",3111495,50
2022-09-11,"0,0","85,06","6,0","0,0","0,0","0,0","0,0",3111495,94
2022-09-11,"0,0","105,75","6,0","0,0","0,0","0,0","0,0",3111495,97
2022-09-11,"0,0","89,02","6,0","0,0","0,0","0,0","0,0",3142293,55
2022-09-11,"0,0","126,57","6,0","0,0","0,0","0,0","0,0",3111495,56
2022-09-11,"0,0","810,7","6,0","0,0","0,0","0,0","0,0",3139181,48
2022-09-11,"0,0","154,26999999999998","1,0","0,0","0,0","0,0","0,0",3104428,2
2022-09-11,"0,0","718,89","6,0","0,0","0,0","0,0","0,0",3139181,5
2022-09-11,"0,0","86,92999999999999","6,0","0,0","0,0","0,0","0,0",2989087,39
2022-09-11,"0,0","86,92","6,0","0,0","0,0","0,0","0,0",2989087,20
2022-09-11,"0,0","85,27","6,0","0,0","0,0","0,0","0,0",3111495,116
2022-09-11,"0,0","9,02","1,0","0,0","0,0","0,0","0,0",1024570,22
2022-09-11,"0,0","597,89","6,0","0,0","0,0","0,0","0,0",3139181,46
2022-09-11,"0,0","161,71","1,0","0,0","0,0","0,0","0,0",3104428,28
2022-09-11,"0,0","9,02","1,0","0,0","0,0","0,0","0,0",1024570,90
2022-09-11,"0,0","89,97999999999999","6,0","0,0","0,0","0,0","0,0",3142293,75
2022-09-11,"0,0","9,02","1,0","0,0","0,0","0,0","0,0",1024570,61
2022-09-11,"0,0","71,61999999999999","6,0","0,0","0,0","0,0","0,0",3133435,1
2022-09-11,"0,0","9,02","1,0","0,0","0,0","0,0","0,0",1024570,33
2022-09-11,"0,0","69,25999999999999","6,0","0,0","0,0","0,0","0,0",3133435,38
2022-09-11,"0,0","59,75","6,0","0,0","0,0","0,0","0,0",3133435,28
2022-09-11,"0,0","164,34","1,0","0,0","0,0","0,0","0,0",3104428,52
2022-09-11,"0,0","9,02","1,0","0,0","0,0","0,0","0,0",1024570,67
2022-09-11,"0,0","9,02","1,0","0,0","0,0","0,0","0,0",1024570,23
2022-09-11,"0,0","80,67","6,0","0,0","0,0","0,0","0,0",2989087,37
2022-09-11,"0,0","142,49","9,0","0,0","0,0","0,0","0,0",2998383,20
2022-09-11,"0,0","198,63","9,0","0,0","0,0","0,0","0,0",2998383,37
2022-09-11,"0,0","119,19999999999999","6,0","0,0","0,0","0,0","0,0",3071217,12
2022-09-11,"0,0","83,74","6,0","0,0","0,0","0,0","0,0",3071217,100
2022-09-11,"0,0","78,25","6,0","0,0","0,0","0,0","0,0",3071217,36
2022-09-11,"0,0","65,31","1,0","0,0","0,0","0,0","0,0",3139920,50
2022-09-11,"0,0","65,31","1,0","0,0","0,0","0,0","0,0",3139920,60
2022-09-11,"0,0","95,36999999999999","9,0","0,0","0,0","0,0","0,0",3136860,47
2022-09-11,"0,0","95,42","9,0","0,0","0,0","0,0","0,0",3136860,101
2022-09-11,"0,0","68,14999999999999","9,0","0,0","0,0","0,0","0,0",3136860,68
2022-09-11,"0,0","78,19999999999999","9,0","0,0","0,0","0,0","0,0",3129770,18
2022-09-11,"0,0","58,260000000000005","9,0","0,0","0,0","0,0","0,0",3129770,47
2022-09-11,"0,0","252,4","6,0","0,0","0,0","0,0","0,0",1032606,59
2022-09-11,"0,0","252,39","6,0","0,0","0,0","0,0","0,0",1032606,21
2022-09-11,"0,0","265,85","6,0","0,0","0,0","0,0","0,0",1032606,58
2022-09-11,"0,0","252,4","6,0","0,0","0,0","0,0","0,0",1032606,95
2022-09-11,"0,0","252,4","6,0","0,0","0,0","0,0","0,0",1032606,36
2022-09-11,"0,0","252,4","6,0","0,0","0,0","0,0","0,0",1032606,23
2022-09-11,"0,0","265,96","6,0","0,0","0,0","0,0","0,0",1032606,29
2022-09-11,"0,0","265,52","6,0","0,0","0,0","0,0","0,0",1032606,37
2022-09-11,"0,0","109,42","6,0","0,0","0,0","0,0","0,0",3146974,10
2022-09-11,"0,0","104,92","6,0","0,0","0,0","0,0","0,0",3146974,59
2022-09-11,"0,0","104,92","6,0","0,0","0,0","0,0","0,0",3146974,21
2022-09-11,"0,0","104,92","6,0","0,0","0,0","0,0","0,0",3146974,22
2022-09-11,"0,0","104,92","6,0","0,0","0,0","0,0","0,0",3146974,43
2022-09-11,"0,0","28,48","6,0","0,0","0,0","0,0","0,0",3138231,1
2022-09-11,"0,0","65,31","1,0","0,0","0,0","0,0","0,0",3139920,46
2022-09-11,"0,0","65,31","1,0","0,0","0,0","0,0","0,0",3139920,95
2022-09-11,"0,0","31,689999999999998","6,0","0,0","0,0","0,0","0,0",3138231,62
2022-09-11,"0,0","27,64","6,0","0,0","0,0","0,0","0,0",3138231,66
2022-09-11,"0,0","31,689999999999998","6,0","0,0","0,0","0,0","0,0",3138231,70
2022-09-11,"0,0","31,689999999999998","6,0","0,0","0,0","0,0","0,0",3138231,101
2022-09-11,"0,0","133,29","6,0","0,0","0,0","0,0","0,0",3136583,113
2022-09-11,"0,0","31,24","6,0","0,0","0,0","0,0","0,0",3138231,82
2022-09-11,"0,0","33,88","6,0","0,0","0,0","0,0","0,0",3138231,54
2022-09-11,"0,0","82,25999999999999","7,0","0,0","0,0","0,0","0,0",3116717,42
2022-09-11,"0,0","93,35","7,0","0,0","0,0","0,0","0,0",3116717,112
2022-09-11,"0,0","101,02","7,0","0,0","0,0","0,0","0,0",3116717,110
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,65
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,39
2022-09-11,"0,0","91,75999999999999","7,0","0,0","0,0","0,0","0,0",3116717,113
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,96
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,109
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3137242,111
2022-09-11,"0,0","26,38","1,0","0,0","0,0","0,0","0,0",3109710,85
2022-09-11,"0,0","38,52","2,0","0,0","0,0","0,0","0,0",1027516,84
2022-09-11,"0,0","38,52","2,0","0,0","0,0","0,0","0,0",1027516,36
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,92
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,22
2022-09-11,"0,0","32,75","3,0","0,0","0,0","0,0","0,0",3133693,37
2022-09-11,"0,0","39,0","5,0","0,0","0,0","0,0","0,0",2854918,57
2022-09-11,"0,0","36,2","5,0","0,0","0,0","0,0","0,0",2854918,16
2022-09-11,"0,0","34,85","5,0","0,0","0,0","0,0","0,0",2854918,48
2022-09-11,"0,0","29,119999999999997","5,0","0,0","0,0","0,0","0,0",2854918,15
2022-09-11,"0,0","26,5","5,0","0,0","0,0","0,0","0,0",2854918,41
2022-09-11,"0,0","26,8","5,0","0,0","0,0","0,0","0,0",2854918,67
2022-09-11,"0,0","34,85","5,0","0,0","0,0","0,0","0,0",2854918,104
2022-09-11,"0,0","34,85","5,0","0,0","0,0","0,0","0,0",2854918,37
2022-09-11,"0,0","34,410000000000004","5,0","0,0","0,0","0,0","0,0",2854918,99
2022-09-11,"0,0","37,95","5,0","0,0","0,0","0,0","0,0",2854918,106
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",1024082,58
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",1024082,33
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,112
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,60
2022-09-11,"0,0","44,45","5,0","0,0","0,0","0,0","0,0",3133879,35
2022-09-11,"0,0","46,620000000000005","5,0","0,0","0,0","0,0","0,0",3133879,81
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,95
2022-09-11,"0,0","62,04","5,0","0,0","0,0","0,0","0,0",3133879,73
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,91
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,113
2022-09-11,"0,0","34,45","5,0","0,0","0,0","0,0","0,0",3133879,96
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,85
2022-09-11,"0,0","36,74","5,0","0,0","0,0","0,0","0,0",3133879,59
2022-09-11,"0,0","34,35","5,0","0,0","0,0","0,0","0,0",3133879,90
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,17
2022-09-11,"0,0","21,47","2,0","0,0","0,0","0,0","0,0",1032021,23
2022-09-11,"0,0","44,04","5,0","0,0","0,0","0,0","0,0",3133879,104
2022-09-11,"0,0","46,7","5,0","0,0","0,0","0,0","0,0",3133879,19
2022-09-11,"0,0","39,18","5,0","0,0","0,0","0,0","0,0",1031387,15
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3110774,25
2022-09-11,"0,0","33,9","5,0","0,0","0,0","0,0","0,0",1031387,109
2022-09-11,"0,0","33,71","5,0","0,0","0,0","0,0","0,0",1031387,11
2022-09-11,"0,0","33,9","5,0","0,0","0,0","0,0","0,0",1031387,112
2022-09-11,"0,0","33,67","5,0","0,0","0,0","0,0","0,0",1031387,4
2022-09-11,"0,0","33,67","5,0","0,0","0,0","0,0","0,0",1031387,23
2022-09-11,"0,0","39,25","5,0","0,0","0,0","0,0","0,0",1031387,99
2022-09-11,"0,0","257,49","5,0","0,0","0,0","0,0","0,0",3133776,9
2022-09-11,"0,0","187,66","5,0","0,0","0,0","0,0","0,0",3133776,15
2022-09-11,"0,0","38,510000000000005","2,0","0,0","0,0","0,0","0,0",1027516,91
2022-09-11,"0,0","543,6","5,0","0,0","0,0","0,0","0,0",2939543,25
2022-09-11,"0,0","32,35","5,0","0,0","0,0","0,0","0,0",3114244,39
2022-09-11,"0,0","34,5","5,0","0,0","0,0","0,0","0,0",3114244,37
2022-09-11,"0,0","-12,78","-1,0","0,0","0,0","0,0","0,0",1025172,7
2022-09-11,"0,0","-23,76","-1,0","0,0","0,0","0,0","0,0",854511,98
2022-09-11,"0,0","29,57","5,0","0,0","0,0","0,0","0,0",3129467,87
2022-09-11,"0,0","-8,69","-1,0","0,0","0,0","0,0","0,0",3141055,48
2022-09-11,"0,0","251,6","5,0","0,0","0,0","0,0","0,0",3144860,9
2022-09-11,"0,0","253,73","5,0","0,0","0,0","0,0","0,0",3144860,4
2022-09-11,"0,0","58,900000000000006","5,0","0,0","0,0","0,0","0,0",3137168,72
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3111623,81
2022-09-11,"0,0","80,0","5,0","0,0","0,0","0,0","0,0",3137168,13
2022-09-11,"0,0","61,150000000000006","5,0","0,0","0,0","0,0","0,0",3137168,66
2022-09-11,"0,0","55,400000000000006","5,0","0,0","0,0","0,0","0,0",3137168,15
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3111623,112
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3111623,85
2022-09-11,"0,0","79,8","5,0","0,0","0,0","0,0","0,0",3137168,83
2022-09-11,"0,0","83,64999999999999","5,0","0,0","0,0","0,0","0,0",3137168,11
2022-09-11,"0,0","79,8","5,0","0,0","0,0","0,0","0,0",3137168,37
2022-09-11,"0,0","59,93","5,0","0,0","0,0","0,0","0,0",3137168,34
2022-09-11,"0,0","61,13","3,0","0,0","0,0","0,0","0,0",1030479,39
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3108152,25
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3108152,101
2022-09-11,"0,0","61,13","3,0","0,0","0,0","0,0","0,0",1030479,60
2022-09-11,"0,0","61,120000000000005","3,0","0,0","0,0","0,0","0,0",1030479,36
2022-09-11,"0,0","61,120000000000005","3,0","0,0","0,0","0,0","0,0",1030479,91
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3106484,40
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3106484,47
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3106484,63
2022-09-11,"0,0","125,11999999999999","11,0","0,0","0,0","0,0","0,0",3144876,57
2022-09-11,"0,0","33,480000000000004","11,0","0,0","0,0","0,0","0,0",3144876,15
2022-09-11,"0,0","95,83999999999999","11,0","0,0","0,0","0,0","0,0",3144876,97
2022-09-11,"0,0","41,160000000000004","5,0","0,0","0,0","0,0","0,0",3113788,6
2022-09-11,"0,0","41,17","5,0","0,0","0,0","0,0","0,0",3113788,18
2022-09-11,"0,0","40,730000000000004","5,0","0,0","0,0","0,0","0,0",3113788,73
2022-09-11,"0,0","40,31","5,0","0,0","0,0","0,0","0,0",3113788,7
2022-09-11,"0,0","90,85","11,0","0,0","0,0","0,0","0,0",3144876,105
2022-09-11,"0,0","213,84","5,0","0,0","0,0","0,0","0,0",3142320,98
2022-09-11,"0,0","201,63","5,0","0,0","0,0","0,0","0,0",3142320,57
2022-09-11,"0,0","214,65","5,0","0,0","0,0","0,0","0,0",3142320,30
2022-09-11,"0,0","234,25","5,0","0,0","0,0","0,0","0,0",3142320,9
2022-09-11,"0,0","228,42","5,0","0,0","0,0","0,0","0,0",3142320,7
2022-09-11,"0,0","95,83999999999999","11,0","0,0","0,0","0,0","0,0",3144876,63
2022-09-11,"0,0","90,85","11,0","0,0","0,0","0,0","0,0",3144876,99
2022-09-11,"0,0","43,21","5,0","0,0","0,0","0,0","0,0",3113788,102
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3147525,66
2022-09-11,"0,0","43,21","5,0","0,0","0,0","0,0","0,0",3113788,59
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3147525,15
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",3147525,106
2022-09-11,"0,0","16,97","7,0","0,0","0,0","0,0","0,0",2886811,66
2022-09-11,"0,0","26,64","2,0","0,0","0,0","0,0","0,0",3082815,63
2022-09-11,"0,0","30,02","3,0","0,0","0,0","0,0","0,0",1029253,82
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",1027820,48
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",1027820,18
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",1027820,103
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",1027820,95
2022-09-11,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",1026534,18
2022-09-11,"0,0","353,37","5,0","0,0","0,0","0,0","0,0",3125797,57
